Actual_AQI,Predicted_AQI,Predicted_Bucket
132.0,132.38228,Moderate
132.0,132.38228,Moderate
242.0,237.07343,Poor
202.0,190.98883,Moderate
466.0,405.9703,Severe
399.0,359.44382,Very Poor
138.0,121.871185,Moderate
132.0,132.52385,Moderate
132.0,152.69987,Moderate
132.0,131.43152,Moderate
140.0,200.2871,Poor
113.0,108.848404,Moderate
170.0,147.2538,Moderate
225.0,171.53386,Moderate
132.0,132.52385,Moderate
133.0,120.48346,Moderate
334.0,321.34537,Very Poor
139.0,138.42758,Moderate
30.0,51.139267,Satisfactory
321.0,316.08792,Very Poor
87.0,90.07727,Satisfactory
92.0,107.922264,Moderate
388.0,379.40067,Very Poor
90.0,90.211784,Satisfactory
288.0,296.51797,Poor
388.0,405.12622,Severe
100.0,122.549614,Moderate
372.0,383.6614,Very Poor
132.0,132.28008,Moderate
327.0,361.24747,Very Poor
132.0,132.52385,Moderate
93.0,101.186165,Moderate
46.0,52.770374,Satisfactory
96.0,99.20759,Satisfactory
155.0,135.9292,Moderate
132.0,131.43152,Moderate
461.0,504.74316,Severe
159.0,188.88397,Moderate
274.0,284.06326,Poor
132.0,128.5099,Moderate
337.0,350.62775,Very Poor
142.0,109.00897,Moderate
98.0,103.89225,Moderate
302.0,273.8644,Poor
246.0,261.3416,Poor
378.0,408.1565,Severe
342.0,349.79785,Very Poor
115.0,117.40395,Moderate
287.0,233.93976,Poor
104.0,114.267334,Moderate
325.0,295.6302,Poor
103.0,98.449905,Satisfactory
37.0,52.314205,Satisfactory
153.0,154.57622,Moderate
124.0,131.0002,Moderate
132.0,132.28008,Moderate
100.0,105.88652,Moderate
35.0,44.11865,Good
298.0,287.59015,Poor
275.0,282.8516,Poor
132.0,105.8299,Moderate
79.0,89.47173,Satisfactory
128.0,169.30353,Moderate
225.0,206.01584,Poor
176.0,178.61873,Moderate
94.0,84.31859,Satisfactory
83.0,121.07022,Moderate
585.0,574.4714,Severe
268.0,273.30396,Poor
237.0,233.24078,Poor
349.0,313.5628,Very Poor
132.0,132.52385,Moderate
132.0,311.26987,Very Poor
75.0,88.61395,Satisfactory
214.0,214.60551,Poor
367.0,311.3947,Very Poor
501.0,509.76685,Severe
418.0,391.5713,Very Poor
292.0,261.93118,Poor
45.0,49.331573,Good
107.0,114.70017,Moderate
132.0,132.24051,Moderate
132.0,129.62746,Moderate
60.0,73.655815,Satisfactory
94.0,114.08973,Moderate
326.0,310.8197,Very Poor
273.0,208.67976,Poor
88.0,85.669266,Satisfactory
132.0,132.52385,Moderate
388.0,414.11087,Severe
87.0,115.260284,Moderate
132.0,132.52385,Moderate
146.0,87.84251,Satisfactory
139.0,125.124695,Moderate
262.0,263.1383,Poor
130.0,178.66476,Moderate
40.0,45.02657,Good
336.0,318.35852,Very Poor
63.0,55.132843,Satisfactory
198.0,208.71913,Poor
78.0,75.2623,Satisfactory
60.0,59.80214,Satisfactory
88.0,96.88929,Satisfactory
266.0,265.62695,Poor
25.0,51.659508,Satisfactory
196.0,218.10909,Poor
80.0,85.86178,Satisfactory
293.0,286.45502,Poor
287.0,254.63512,Poor
132.0,131.43152,Moderate
131.0,123.19301,Moderate
99.0,124.56262,Moderate
132.0,132.52385,Moderate
523.0,387.44983,Very Poor
97.0,103.7319,Moderate
68.0,59.09956,Satisfactory
56.0,80.88953,Satisfactory
132.0,131.43152,Moderate
450.0,459.78763,Severe
132.0,132.52385,Moderate
221.0,210.96541,Poor
95.0,101.95346,Moderate
132.0,130.54355,Moderate
206.0,176.83034,Moderate
178.0,188.20087,Moderate
124.0,129.77031,Moderate
70.0,71.98558,Satisfactory
111.0,132.52385,Moderate
132.0,132.28008,Moderate
161.0,182.57585,Moderate
132.0,131.69237,Moderate
107.0,132.0367,Moderate
146.0,134.8061,Moderate
40.0,58.028778,Satisfactory
132.0,132.52385,Moderate
54.0,52.848843,Satisfactory
183.0,196.939,Moderate
132.0,132.52385,Moderate
132.0,105.64448,Moderate
162.0,151.49957,Moderate
427.0,390.0859,Very Poor
132.0,123.109436,Moderate
132.0,132.52385,Moderate
53.0,57.50768,Satisfactory
113.0,101.89763,Moderate
215.0,219.36111,Poor
132.0,120.36014,Moderate
297.0,272.7916,Poor
132.0,132.52385,Moderate
497.0,489.21466,Severe
132.0,132.52385,Moderate
72.0,74.65535,Satisfactory
52.0,67.97611,Satisfactory
102.0,98.38936,Satisfactory
75.0,88.279175,Satisfactory
505.0,498.97464,Severe
247.0,286.84027,Poor
136.0,131.23944,Moderate
106.0,109.923294,Moderate
363.0,321.11716,Very Poor
45.0,47.367653,Good
31.0,50.693256,Satisfactory
132.0,119.76924,Moderate
132.0,66.220314,Satisfactory
132.0,128.22853,Moderate
113.0,129.37326,Moderate
232.0,230.43474,Poor
134.0,105.86037,Moderate
304.0,288.4758,Poor
75.0,93.78361,Satisfactory
102.0,113.92496,Moderate
99.0,108.10316,Moderate
132.0,131.47704,Moderate
132.0,65.30195,Satisfactory
270.0,274.62067,Poor
358.0,351.2982,Very Poor
400.0,346.5879,Very Poor
112.0,150.8582,Moderate
63.0,81.18169,Satisfactory
132.0,128.6895,Moderate
134.0,140.76688,Moderate
246.0,242.32257,Poor
102.0,109.899124,Moderate
73.0,76.42368,Satisfactory
93.0,90.39402,Satisfactory
288.0,261.62164,Poor
175.0,198.96771,Moderate
178.0,154.1884,Moderate
138.0,173.82597,Moderate
101.0,119.65579,Moderate
77.0,76.9754,Satisfactory
136.0,130.52948,Moderate
439.0,533.3232,Severe
126.0,138.20636,Moderate
100.0,112.730194,Moderate
255.0,240.19078,Poor
171.0,166.74393,Moderate
58.0,74.739235,Satisfactory
132.0,131.43152,Moderate
248.0,174.45148,Moderate
132.0,131.43152,Moderate
134.0,126.922806,Moderate
231.0,215.70563,Poor
132.0,132.28008,Moderate
47.0,58.347385,Satisfactory
351.0,314.63046,Very Poor
132.0,132.52385,Moderate
132.0,132.52385,Moderate
320.0,294.4394,Poor
140.0,164.54944,Moderate
132.0,130.78317,Moderate
139.0,184.24153,Moderate
103.0,91.51936,Satisfactory
359.0,329.1478,Very Poor
337.0,321.75775,Very Poor
208.0,218.68616,Poor
56.0,68.14327,Satisfactory
379.0,404.78278,Severe
132.0,131.68047,Moderate
481.0,446.3115,Severe
327.0,280.31573,Poor
64.0,74.312416,Satisfactory
315.0,320.33865,Very Poor
103.0,120.51458,Moderate
107.0,110.23162,Moderate
255.0,283.33093,Poor
88.0,96.64908,Satisfactory
87.0,57.641224,Satisfactory
132.0,117.23931,Moderate
56.0,95.42267,Satisfactory
101.0,107.87153,Moderate
64.0,69.058784,Satisfactory
156.0,160.29457,Moderate
118.0,140.14188,Moderate
35.0,46.959633,Good
98.0,79.98155,Satisfactory
132.0,132.52385,Moderate
71.0,74.99782,Satisfactory
89.0,78.92646,Satisfactory
110.0,119.68628,Moderate
65.0,78.44327,Satisfactory
348.0,330.74454,Very Poor
209.0,219.84282,Poor
80.0,95.89529,Satisfactory
137.0,138.6563,Moderate
132.0,134.17397,Moderate
79.0,65.008606,Satisfactory
132.0,137.04486,Moderate
57.0,68.24235,Satisfactory
117.0,117.51589,Moderate
312.0,313.57068,Very Poor
117.0,119.72973,Moderate
149.0,162.0579,Moderate
338.0,357.02325,Very Poor
66.0,74.49534,Satisfactory
92.0,122.79146,Moderate
132.0,57.19869,Satisfactory
58.0,67.29877,Satisfactory
132.0,132.3648,Moderate
116.0,112.0638,Moderate
132.0,134.11403,Moderate
368.0,311.83743,Very Poor
132.0,131.43152,Moderate
156.0,126.11823,Moderate
84.0,100.154274,Moderate
330.0,364.93832,Very Poor
20.0,25.497166,Good
79.0,74.25296,Satisfactory
82.0,114.17173,Moderate
132.0,242.05356,Poor
86.0,96.643036,Satisfactory
58.0,60.911575,Satisfactory
132.0,132.28008,Moderate
132.0,132.52724,Moderate
138.0,145.463,Moderate
231.0,236.93997,Poor
132.0,117.66513,Moderate
132.0,131.27856,Moderate
438.0,378.6647,Very Poor
143.0,129.97945,Moderate
144.0,134.31273,Moderate
102.0,76.97883,Satisfactory
132.0,131.43152,Moderate
132.0,132.28008,Moderate
98.0,106.35016,Moderate
350.0,338.203,Very Poor
132.0,131.35977,Moderate
258.0,236.87779,Poor
110.0,107.305756,Moderate
151.0,153.06017,Moderate
368.0,386.58737,Very Poor
398.0,465.39294,Severe
99.0,85.003784,Satisfactory
68.0,81.64356,Satisfactory
795.0,603.42316,Severe
363.0,332.61047,Very Poor
146.0,150.7017,Moderate
33.0,35.899227,Good
283.0,237.93298,Poor
132.0,132.52385,Moderate
149.0,129.27513,Moderate
137.0,144.8065,Moderate
319.0,372.36227,Very Poor
363.0,424.3202,Severe
108.0,122.238625,Moderate
42.0,54.26788,Satisfactory
138.0,166.47153,Moderate
132.0,131.16092,Moderate
338.0,309.4449,Very Poor
534.0,464.54172,Severe
688.0,587.6089,Severe
190.0,203.26785,Poor
111.0,128.98524,Moderate
132.0,132.38228,Moderate
331.0,318.07343,Very Poor
131.0,140.6304,Moderate
203.0,161.9845,Moderate
71.0,75.81541,Satisfactory
101.0,85.24662,Satisfactory
65.0,55.93205,Satisfactory
120.0,123.71798,Moderate
175.0,140.54974,Moderate
299.0,310.49173,Very Poor
132.0,132.52385,Moderate
107.0,133.05214,Moderate
132.0,132.52385,Moderate
132.0,133.41075,Moderate
331.0,327.17328,Very Poor
132.0,132.52385,Moderate
60.0,72.61823,Satisfactory
179.0,221.25188,Poor
119.0,106.76391,Moderate
175.0,207.77818,Poor
132.0,125.40557,Moderate
48.0,44.705303,Good
132.0,131.21597,Moderate
134.0,118.198875,Moderate
217.0,216.14636,Poor
77.0,51.434902,Satisfactory
37.0,59.21681,Satisfactory
353.0,359.22092,Very Poor
107.0,129.01692,Moderate
82.0,132.4541,Moderate
66.0,132.52385,Moderate
160.0,183.03506,Moderate
132.0,132.52385,Moderate
476.0,425.16733,Severe
318.0,313.41476,Very Poor
142.0,131.87979,Moderate
311.0,290.07944,Poor
140.0,132.93265,Moderate
132.0,129.2859,Moderate
132.0,139.60045,Moderate
167.0,197.67386,Moderate
76.0,80.22058,Satisfactory
73.0,76.33162,Satisfactory
132.0,129.21356,Moderate
132.0,132.52385,Moderate
92.0,84.95684,Satisfactory
59.0,70.50597,Satisfactory
400.0,395.68356,Very Poor
114.0,131.79686,Moderate
122.0,112.17464,Moderate
138.0,130.5621,Moderate
63.0,53.576904,Satisfactory
67.0,68.87826,Satisfactory
132.0,132.1605,Moderate
131.0,134.63934,Moderate
328.0,312.6388,Very Poor
290.0,296.1038,Poor
132.0,54.82639,Satisfactory
151.0,175.10857,Moderate
94.0,83.29782,Satisfactory
181.0,194.59523,Moderate
132.0,133.46875,Moderate
132.0,132.52385,Moderate
320.0,254.83652,Poor
127.0,123.81658,Moderate
119.0,148.72235,Moderate
143.0,181.73972,Moderate
104.0,95.88677,Satisfactory
139.0,154.77527,Moderate
132.0,167.2891,Moderate
228.0,133.43721,Moderate
132.0,133.49445,Moderate
338.0,332.29666,Very Poor
43.0,57.030178,Satisfactory
324.0,280.81992,Poor
93.0,91.64152,Satisfactory
204.0,197.33806,Moderate
330.0,338.2559,Very Poor
103.0,110.398224,Moderate
132.0,132.28008,Moderate
110.0,105.39933,Moderate
95.0,132.45274,Moderate
195.0,217.70331,Poor
270.0,258.38522,Poor
161.0,154.33165,Moderate
236.0,250.96576,Poor
132.0,172.37263,Moderate
132.0,132.52385,Moderate
280.0,270.5311,Poor
169.0,189.98994,Moderate
132.0,132.52385,Moderate
69.0,108.22736,Moderate
132.0,123.489136,Moderate
93.0,102.83855,Moderate
100.0,108.419785,Moderate
129.0,133.2732,Moderate
51.0,56.768177,Satisfactory
132.0,132.52385,Moderate
132.0,132.52385,Moderate
38.0,42.22017,Good
132.0,109.08338,Moderate
98.0,113.273544,Moderate
106.0,113.26037,Moderate
62.0,75.533745,Satisfactory
133.0,132.72438,Moderate
188.0,204.77087,Poor
235.0,258.18896,Poor
215.0,227.05075,Poor
35.0,41.761494,Good
525.0,487.30286,Severe
132.0,132.52385,Moderate
255.0,256.74695,Poor
161.0,179.1387,Moderate
207.0,147.17189,Moderate
132.0,131.6362,Moderate
305.0,312.48154,Very Poor
255.0,217.15273,Poor
183.0,168.10121,Moderate
414.0,422.74472,Severe
115.0,112.79073,Moderate
132.0,125.81906,Moderate
398.0,395.0827,Very Poor
88.0,99.30482,Satisfactory
216.0,179.35329,Moderate
58.0,64.29569,Satisfactory
96.0,104.53139,Moderate
113.0,136.96295,Moderate
61.0,66.98932,Satisfactory
374.0,352.50223,Very Poor
150.0,210.1215,Poor
158.0,162.76799,Moderate
132.0,132.52385,Moderate
95.0,112.536194,Moderate
183.0,182.68507,Moderate
55.0,70.5793,Satisfactory
107.0,111.87217,Moderate
129.0,81.93923,Satisfactory
538.0,515.77344,Severe
76.0,84.3359,Satisfactory
104.0,119.71985,Moderate
77.0,63.171364,Satisfactory
63.0,67.34358,Satisfactory
246.0,236.80658,Poor
113.0,105.97105,Moderate
83.0,62.62595,Satisfactory
247.0,241.25282,Poor
266.0,268.5319,Poor
352.0,309.52158,Very Poor
381.0,378.8946,Very Poor
121.0,125.572975,Moderate
111.0,87.388176,Satisfactory
348.0,305.72418,Very Poor
82.0,63.76154,Satisfactory
303.0,283.07083,Poor
111.0,130.81586,Moderate
132.0,132.52385,Moderate
132.0,88.646805,Satisfactory
122.0,115.328445,Moderate
170.0,160.39012,Moderate
69.0,80.81715,Satisfactory
402.0,398.871,Very Poor
100.0,116.43937,Moderate
632.0,495.6136,Severe
52.0,51.64967,Satisfactory
298.0,329.93198,Very Poor
46.0,63.86036,Satisfactory
530.0,502.17178,Severe
107.0,115.532,Moderate
116.0,131.27718,Moderate
112.0,112.973076,Moderate
356.0,348.40375,Very Poor
126.0,118.702805,Moderate
162.0,159.77438,Moderate
244.0,286.9944,Poor
132.0,132.52385,Moderate
95.0,104.45286,Moderate
432.0,457.455,Severe
232.0,334.64987,Very Poor
111.0,106.312965,Moderate
132.0,130.34096,Moderate
49.0,69.90463,Satisfactory
104.0,81.250626,Satisfactory
297.0,132.52385,Moderate
216.0,229.36646,Poor
132.0,130.70055,Moderate
390.0,363.0625,Very Poor
129.0,191.54137,Moderate
129.0,130.11482,Moderate
87.0,133.61113,Moderate
64.0,71.82062,Satisfactory
509.0,464.2341,Severe
140.0,141.96266,Moderate
62.0,61.38169,Satisfactory
35.0,82.94846,Satisfactory
522.0,499.46597,Severe
305.0,238.46121,Poor
415.0,410.63757,Severe
132.0,132.52385,Moderate
83.0,96.70724,Satisfactory
125.0,129.61075,Moderate
100.0,102.49505,Moderate
180.0,200.40831,Poor
123.0,105.909584,Moderate
346.0,313.42343,Very Poor
122.0,140.68782,Moderate
120.0,118.34421,Moderate
72.0,65.38078,Satisfactory
610.0,659.386,Severe
182.0,205.34073,Poor
87.0,73.53156,Satisfactory
410.0,454.40958,Severe
173.0,184.89394,Moderate
132.0,132.52385,Moderate
132.0,132.28008,Moderate
77.0,95.85085,Satisfactory
612.0,687.29614,Severe
34.0,40.32733,Good
364.0,302.9035,Very Poor
477.0,495.31934,Severe
132.0,131.70982,Moderate
132.0,132.52385,Moderate
219.0,164.74799,Moderate
103.0,108.173546,Moderate
45.0,58.883713,Satisfactory
133.0,131.56984,Moderate
162.0,179.45253,Moderate
132.0,132.52385,Moderate
431.0,404.77548,Severe
121.0,114.7017,Moderate
325.0,345.81198,Very Poor
27.0,36.019653,Good
171.0,164.48093,Moderate
111.0,85.74592,Satisfactory
132.0,121.0502,Moderate
75.0,97.81452,Satisfactory
147.0,137.8751,Moderate
132.0,132.38228,Moderate
300.0,336.54395,Very Poor
123.0,134.49814,Moderate
99.0,127.69645,Moderate
83.0,97.00725,Satisfactory
323.0,333.66592,Very Poor
224.0,243.15274,Poor
257.0,297.91602,Poor
102.0,114.60655,Moderate
336.0,343.7687,Very Poor
59.0,65.44454,Satisfactory
287.0,279.12036,Poor
132.0,132.52385,Moderate
334.0,231.86784,Poor
132.0,132.52385,Moderate
234.0,206.40602,Poor
132.0,132.52385,Moderate
134.0,146.11195,Moderate
132.0,132.28008,Moderate
415.0,424.30637,Severe
214.0,178.29243,Moderate
132.0,132.52385,Moderate
101.0,56.771275,Satisfactory
296.0,294.3996,Poor
132.0,133.35312,Moderate
54.0,62.49575,Satisfactory
640.0,659.38104,Severe
311.0,316.3229,Very Poor
42.0,54.30571,Satisfactory
103.0,104.44587,Moderate
88.0,100.63398,Moderate
220.0,237.22784,Poor
110.0,118.908295,Moderate
58.0,65.721664,Satisfactory
153.0,161.87225,Moderate
198.0,235.7252,Poor
147.0,157.53632,Moderate
143.0,166.44398,Moderate
291.0,244.25723,Poor
262.0,230.99379,Poor
73.0,98.435844,Satisfactory
124.0,114.31509,Moderate
132.0,132.52385,Moderate
132.0,132.38228,Moderate
132.0,132.24051,Moderate
218.0,225.60364,Poor
300.0,292.86752,Poor
95.0,96.95212,Satisfactory
362.0,352.8063,Very Poor
104.0,115.87794,Moderate
300.0,336.43082,Very Poor
89.0,63.316875,Satisfactory
112.0,123.0152,Moderate
278.0,263.19498,Poor
99.0,94.72296,Satisfactory
155.0,152.77228,Moderate
139.0,141.13983,Moderate
334.0,307.87158,Very Poor
108.0,116.26434,Moderate
172.0,193.33585,Moderate
132.0,366.94983,Very Poor
132.0,130.70055,Moderate
164.0,174.75032,Moderate
86.0,114.587105,Moderate
173.0,190.33136,Moderate
130.0,149.14273,Moderate
105.0,129.3337,Moderate
107.0,129.5177,Moderate
84.0,90.76731,Satisfactory
132.0,133.00784,Moderate
131.0,123.60972,Moderate
149.0,182.34505,Moderate
100.0,120.234024,Moderate
112.0,106.11204,Moderate
319.0,219.93802,Poor
132.0,130.70055,Moderate
132.0,114.84047,Moderate
368.0,361.19342,Very Poor
98.0,112.259026,Moderate
35.0,45.467873,Good
378.0,358.1772,Very Poor
132.0,131.47704,Moderate
457.0,396.4421,Very Poor
172.0,91.88922,Satisfactory
180.0,140.17819,Moderate
132.0,132.52385,Moderate
34.0,38.57543,Good
360.0,327.7393,Very Poor
356.0,351.326,Very Poor
56.0,64.66884,Satisfactory
206.0,188.71976,Moderate
86.0,90.78245,Satisfactory
220.0,180.30006,Moderate
113.0,125.59234,Moderate
149.0,100.28328,Moderate
118.0,135.11502,Moderate
54.0,56.063026,Satisfactory
143.0,144.48132,Moderate
90.0,73.26885,Satisfactory
137.0,163.60326,Moderate
238.0,263.80875,Poor
132.0,212.28421,Poor
321.0,327.59412,Very Poor
132.0,131.99753,Moderate
132.0,132.52385,Moderate
73.0,68.10197,Satisfactory
99.0,106.75674,Moderate
276.0,284.89935,Poor
132.0,130.70055,Moderate
72.0,100.98293,Moderate
132.0,127.29375,Moderate
199.0,269.94168,Poor
36.0,42.487244,Good
366.0,351.9109,Very Poor
97.0,80.556145,Satisfactory
132.0,132.52385,Moderate
297.0,243.77635,Poor
341.0,332.96646,Very Poor
98.0,119.83539,Moderate
306.0,285.4683,Poor
213.0,194.986,Moderate
295.0,301.69662,Very Poor
183.0,178.83186,Moderate
132.0,133.3919,Moderate
309.0,343.8567,Very Poor
249.0,230.14151,Poor
91.0,92.78004,Satisfactory
112.0,84.13899,Satisfactory
252.0,195.07034,Moderate
78.0,70.278,Satisfactory
79.0,87.390594,Satisfactory
174.0,169.47821,Moderate
132.0,132.52385,Moderate
358.0,387.47046,Very Poor
79.0,109.5413,Moderate
73.0,89.75531,Satisfactory
309.0,317.40198,Very Poor
123.0,140.58832,Moderate
87.0,71.512535,Satisfactory
76.0,76.76114,Satisfactory
112.0,106.047264,Moderate
74.0,103.385216,Moderate
330.0,325.94193,Very Poor
171.0,149.83672,Moderate
361.0,376.88776,Very Poor
189.0,199.80276,Moderate
287.0,228.06017,Poor
320.0,295.14032,Poor
236.0,137.13286,Moderate
157.0,156.38924,Moderate
98.0,103.40016,Moderate
399.0,394.36392,Very Poor
132.0,130.66748,Moderate
149.0,143.84229,Moderate
234.0,224.90707,Poor
132.0,132.52385,Moderate
132.0,132.15337,Moderate
51.0,65.56032,Satisfactory
73.0,81.60241,Satisfactory
297.0,299.43045,Poor
84.0,101.06514,Moderate
132.0,131.43152,Moderate
132.0,132.52385,Moderate
135.0,150.40758,Moderate
49.0,56.089344,Satisfactory
460.0,410.1576,Severe
132.0,211.2954,Poor
84.0,78.361664,Satisfactory
235.0,236.71603,Poor
82.0,84.417206,Satisfactory
155.0,134.7518,Moderate
98.0,87.10522,Satisfactory
298.0,331.58588,Very Poor
132.0,54.127563,Satisfactory
54.0,55.253723,Satisfactory
517.0,461.25354,Severe
132.0,132.52385,Moderate
117.0,109.58025,Moderate
54.0,75.948425,Satisfactory
94.0,89.05467,Satisfactory
170.0,143.74731,Moderate
132.0,149.76317,Moderate
132.0,132.52385,Moderate
115.0,106.833466,Moderate
636.0,318.41675,Very Poor
97.0,108.688065,Moderate
192.0,150.94089,Moderate
136.0,148.91032,Moderate
388.0,383.74213,Very Poor
132.0,129.26263,Moderate
102.0,114.46808,Moderate
112.0,108.28348,Moderate
76.0,75.087296,Satisfactory
170.0,200.17928,Poor
90.0,87.40569,Satisfactory
84.0,130.24252,Moderate
61.0,69.8377,Satisfactory
62.0,72.262314,Satisfactory
132.0,138.17128,Moderate
285.0,292.1105,Poor
305.0,281.4035,Poor
170.0,170.43196,Moderate
102.0,121.80209,Moderate
72.0,79.36754,Satisfactory
94.0,126.57716,Moderate
132.0,93.18166,Satisfactory
74.0,76.154015,Satisfactory
60.0,88.22144,Satisfactory
106.0,118.36536,Moderate
267.0,281.8791,Poor
312.0,277.1014,Poor
132.0,115.84,Moderate
231.0,260.90656,Poor
188.0,176.4289,Moderate
132.0,113.04832,Moderate
52.0,71.21268,Satisfactory
95.0,81.3868,Satisfactory
148.0,158.84473,Moderate
130.0,136.01994,Moderate
255.0,210.6714,Poor
320.0,317.19833,Very Poor
41.0,63.24252,Satisfactory
134.0,166.98651,Moderate
59.0,70.81493,Satisfactory
33.0,43.278984,Good
109.0,112.149055,Moderate
132.0,121.506226,Moderate
78.0,109.95893,Moderate
170.0,140.93695,Moderate
71.0,72.97,Satisfactory
67.0,64.28552,Satisfactory
35.0,38.55374,Good
132.0,132.28008,Moderate
161.0,278.0194,Poor
391.0,406.39548,Severe
132.0,132.28008,Moderate
176.0,216.40198,Poor
132.0,104.74565,Moderate
107.0,120.66595,Moderate
103.0,135.49336,Moderate
279.0,234.10643,Poor
99.0,109.27876,Moderate
152.0,134.41125,Moderate
74.0,61.802242,Satisfactory
147.0,169.69435,Moderate
102.0,90.51759,Satisfactory
54.0,68.53186,Satisfactory
272.0,368.51352,Very Poor
147.0,145.82193,Moderate
59.0,60.035007,Satisfactory
498.0,440.87,Severe
199.0,197.68022,Moderate
318.0,298.31296,Poor
132.0,132.38228,Moderate
94.0,75.61288,Satisfactory
113.0,66.482834,Satisfactory
93.0,91.5825,Satisfactory
250.0,240.45316,Poor
100.0,110.294,Moderate
46.0,57.746494,Satisfactory
53.0,64.47579,Satisfactory
132.0,131.43152,Moderate
132.0,66.20053,Satisfactory
49.0,54.762383,Satisfactory
179.0,201.47008,Poor
109.0,118.11971,Moderate
369.0,341.94495,Very Poor
346.0,339.3135,Very Poor
65.0,75.873924,Satisfactory
132.0,125.13601,Moderate
134.0,139.35663,Moderate
158.0,89.706024,Satisfactory
326.0,376.7761,Very Poor
190.0,204.93967,Poor
132.0,132.52385,Moderate
115.0,128.81311,Moderate
57.0,71.04148,Satisfactory
132.0,132.28008,Moderate
93.0,107.79379,Moderate
125.0,108.242256,Moderate
163.0,164.21198,Moderate
132.0,133.0065,Moderate
134.0,87.821365,Satisfactory
132.0,128.54942,Moderate
189.0,206.93373,Poor
660.0,132.52385,Moderate
95.0,126.447205,Moderate
120.0,117.27232,Moderate
132.0,129.82048,Moderate
114.0,120.35972,Moderate
200.0,162.57921,Moderate
202.0,208.24406,Poor
79.0,80.095764,Satisfactory
314.0,316.64948,Very Poor
